"ID","Name","Station","Latitude","Longitude","Elevation","Depth","Avg_Depth","Beginning_Year","Ending_Year","Missing_Years","Percentage_Missing_Values","Number_of_Full_Years","Filename","Land_Cover"
1229,"LaCruzdeElias","REMEDHUS",41.28546,-5.30003,-99.9,"0-0.05",0.025,2005,2024,NA,0,20,"/home/xosto002/Beachelor_thesis/REMEDHUS/ConcejodelMonte/REMEDHUS_REMEDHUS_ConcejodelMonte_sm_0.000000_0.050000_Stevens-Hydra-Probe_19500101_20241016.stm","Cropland, rainfed"
1230,"LasArenas","REMEDHUS",41.37338,-5.5485,-99.9,"0-0.05",0.025,2005,2024,NA,0,20,"/home/xosto002/Beachelor_thesis/REMEDHUS/ElCoto/REMEDHUS_REMEDHUS_ElCoto_sm_0.000000_0.050000_Stevens-Hydra-Probe_19500101_20241016.stm","Cropland, rainfed"
1231,"LasBodegas","REMEDHUS",41.18264,-5.47708,-99.9,"0-0.05",0.025,2005,2024,NA,0,20,"/home/xosto002/Beachelor_thesis/REMEDHUS/ElTomillar/REMEDHUS_REMEDHUS_ElTomillar_sm_0.000000_0.050000_Stevens-Hydra-Probe_19500101_20241016.stm","Cropland, rainfed"
1232,"LasBrozas","REMEDHUS",41.44649,-5.3587,-99.9,"0-0.05",0.025,2005,2024,NA,0,20,"/home/xosto002/Beachelor_thesis/REMEDHUS/Granja-g/REMEDHUS_REMEDHUS_Granja-g_sm_0.000000_0.050000_Stevens-Hydra-Probe_19500101_20241016.stm","Cropland, irrigated or post-flooding"
1233,"LasEritas","REMEDHUS",41.20548,-5.41558,-99.9,"0-0.05",0.025,2012,2024,NA,0,13,"/home/xosto002/Beachelor_thesis/REMEDHUS/GranjaToresana/REMEDHUS_REMEDHUS_GranjaToresana_sm_0.000000_0.050000_Stevens-Hydra-Probe_19500101_20241016.stm","Cropland, rainfed"
1234,"LasTresRayas","REMEDHUS",41.27473,-5.5919,-99.9,"0-0.05",0.025,2011,2024,NA,0,14,"/home/xosto002/Beachelor_thesis/REMEDHUS/Guarena/REMEDHUS_REMEDHUS_Guarena_sm_0.000000_0.050000_Stevens-Hydra-Probe_19500101_20241016.stm","Cropland, rainfed"
1235,"LasVacas","REMEDHUS",41.34709,-5.22474,-99.9,"0-0.05",0.025,2005,2024,2008,5,19,"/home/xosto002/Beachelor_thesis/REMEDHUS/Guarrati/REMEDHUS_REMEDHUS_Guarrati_sm_0.000000_0.050000_Stevens-Hydra-Probe_19500101_20241016.stm","Cropland, irrigated or post-flooding"
1236,"LasVictorias","REMEDHUS",41.42413,-5.37403,-99.9,"0-0.05",0.025,2005,2024,NA,0,20,"/home/xosto002/Beachelor_thesis/REMEDHUS/LaAtalaya/REMEDHUS_REMEDHUS_LaAtalaya_sm_0.000000_0.050000_Stevens-Hydra-Probe_19500101_20241016.stm","Cropland, rainfed"
1237,"LlanosdelaBoveda","REMEDHUS",41.35757,-5.33113,-99.9,"0-0.05",0.025,2005,2024,NA,0,20,"/home/xosto002/Beachelor_thesis/REMEDHUS/LaCruzdeElias/REMEDHUS_REMEDHUS_LaCruzdeElias_sm_0.000000_0.050000_Stevens-Hydra-Probe_19500101_20241016.stm","Cropland, rainfed"
1238,"Paredinas","REMEDHUS",41.45586,-5.411,-99.9,"0-0.05",0.025,2005,2021,NA,0,17,"/home/xosto002/Beachelor_thesis/REMEDHUS/LasArenas/REMEDHUS_REMEDHUS_LasArenas_sm_0.000000_0.050000_Stevens-Hydra-Probe_19500101_20241016.stm","Cropland, rainfed"
1239,"Zamarron","REMEDHUS",41.23923,-5.54427,-99.9,"0-0.05",0.025,2005,2024,2011,5,19,"/home/xosto002/Beachelor_thesis/REMEDHUS/LasBodegas/REMEDHUS_REMEDHUS_LasBodegas_sm_0.000000_0.050000_Stevens-Hydra-Probe_19500101_20241016.stm","Cropland, rainfed"
1241,"Alexandria","RSMN",43.97781,25.35286,75.46,"0-0.05",0.025,2014,2021,NA,0,8,"/home/xosto002/Beachelor_thesis/REMEDHUS/LasEritas/REMEDHUS_REMEDHUS_LasEritas_sm_0.000000_0.050000_Stevens-Hydra-Probe_19500101_20241016.stm","Cropland, irrigated or post-flooding"
1242,"Bacles","RSMN",44.47617,23.1129,313,"0-0.05",0.025,2014,2022,NA,0,9,"/home/xosto002/Beachelor_thesis/REMEDHUS/LasTresRayas/REMEDHUS_REMEDHUS_LasTresRayas_sm_0.000000_0.050000_Stevens-Hydra-Probe_19500101_20241016.stm","Cropland, rainfed"
1243,"Banloc","RSMN",45.3829,21.13626,83.4,"0-0.05",0.025,2014,2024,NA,0,11,"/home/xosto002/Beachelor_thesis/REMEDHUS/LasVacas/REMEDHUS_REMEDHUS_LasVacas_sm_0.000000_0.050000_Stevens-Hydra-Probe_19500101_20241016.stm","Cropland, rainfed"
1244,"Barlad","RSMN",46.23313,27.64438,172,"0-0.05",0.025,2014,2024,NA,0,11,"/home/xosto002/Beachelor_thesis/REMEDHUS/LasVictorias/REMEDHUS_REMEDHUS_LasVictorias_sm_0.000000_0.050000_Stevens-Hydra-Probe_19500101_20241016.stm","Cropland, rainfed"
1245,"Calarasi","RSMN",44.20572,27.33852,18.72,"0-0.05",0.025,2014,2024,NA,0,11,"/home/xosto002/Beachelor_thesis/REMEDHUS/LlanosdelaBoveda/REMEDHUS_REMEDHUS_LlanosdelaBoveda_sm_0.000000_0.050000_Stevens-Hydra-Probe_19500101_20241016.stm","Cropland, rainfed"
1246,"ChisineuCris","RSMN",46.51868,21.54177,96,"0-0.05",0.025,2015,2023,2019,2020,2021,"/home/xosto002/Beachelor_thesis/REMEDHUS/Paredinas/REMEDHUS_REMEDHUS_Paredinas_sm_0.000000_0.050000_Stevens-Hydra-Probe_19500101_20241016.stm","Cropland, irrigated or post-flooding"
33.3333333333333,"6","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA
1247,"Corugea","RSMN",44.73444,28.34225,219.2,"0-0.05",0.025,2014,2021,2019,12.5,7,"/home/xosto002/Beachelor_thesis/REMEDHUS/Zamarron/REMEDHUS_REMEDHUS_Zamarron_sm_0.000000_0.050000_Stevens-Hydra-Probe_19500101_20241016.stm","Cropland, rainfed"
1248,"Cotnari","RSMN",47.3583,26.92546,289,"0-0.05",0.025,2014,2024,NA,0,11,"/home/xosto002/Beachelor_thesis/RSMN/Adamclisi/RSMN_RSMN_Adamclisi_sm_0.000000_0.050000_5TM_19500101_20241016.stm","Urban areas"
1249,"Darabani","RSMN",48.19477,26.57325,259,"0-0.05",0.025,2015,2024,NA,0,10,"/home/xosto002/Beachelor_thesis/RSMN/Alexandria/RSMN_RSMN_Alexandria_sm_0.000000_0.050000_5TM_19500101_20241016.stm","Urban areas"
1250,"Dej","RSMN",47.12796,23.89893,232,"0-0.05",0.025,2014,2024,2019,2020,2021,"/home/xosto002/Beachelor_thesis/RSMN/Bacles/RSMN_RSMN_Bacles_sm_0.000000_0.050000_5TM_19500101_20241016.stm","Urban areas"
27.2727272727273,"8","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA
1251,"Dumbraveni","RSMN",46.22786,24.59161,318,"0-0.05",0.025,2014,2021,NA,0,8,"/home/xosto002/Beachelor_thesis/RSMN/Banloc/RSMN_RSMN_Banloc_sm_0.000000_0.050000_5TM_19500101_20241016.stm","Urban areas"
1252,"Iasi","RSMN",47.16315,27.62546,74.29,"0-0.05",0.025,2014,2024,NA,0,11,"/home/xosto002/Beachelor_thesis/RSMN/Barlad/RSMN_RSMN_Barlad_sm_0.000000_0.050000_5TM_19500101_20241016.stm","Cropland, rainfed"
1253,"Oradea","RSMN",47.0358,21.89612,136,"0-0.05",0.025,2014,2024,NA,0,11,"/home/xosto002/Beachelor_thesis/RSMN/Calarasi/RSMN_RSMN_Calarasi_sm_0.000000_0.050000_5TM_19500101_20241016.stm","Urban areas"
1254,"RosioriideVede","RSMN",44.10711,24.97872,102.15,"0-0.05",0.025,2014,2023,NA,0,10,"/home/xosto002/Beachelor_thesis/RSMN/ChisineuCris/RSMN_RSMN_ChisineuCris_sm_0.000000_0.050000_5TM_19500101_20241016.stm","Cropland, rainfed"
1255,"SannicolauMare","RSMN",46.07156,20.60159,85,"0-0.05",0.025,2015,2024,2021,2022,20,"/home/xosto002/Beachelor_thesis/RSMN/Corugea/RSMN_RSMN_Corugea_sm_0.000000_0.050000_5TM_19500101_20241016.stm","Urban areas"
8,"","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"/home/xosto002/Beachelor_thesis/BFG_Nw/BFG-Niederwerth-1-weighable/BFG-Nw_BFG-Nw_BFG-Niederwerth-1-weighable_sm_1.050000_1.050000_SMT100_19500101_20241016.stm","Water"
1256,"SatuMare","RSMN",47.72144,22.88737,123,"0-0.05",0.025,2014,2024,NA,0,11,"/home/xosto002/Beachelor_thesis/RSMN/Cotnari/RSMN_RSMN_Cotnari_sm_0.000000_0.050000_5TM_19500101_20241016.stm","Cropland, rainfed"
1257,"Slatina","RSMN",44.44211,24.35446,172,"0-0.05",0.025,2014,2024,NA,0,11,"/home/xosto002/Beachelor_thesis/RSMN/Darabani/RSMN_RSMN_Darabani_sm_0.000000_0.050000_5TM_19500101_20241016.stm","Cropland, rainfed"
1259,"Tecuci","RSMN",45.84164,27.40901,60,"0-0.05",0.025,2014,2022,NA,0,9,"/home/xosto002/Beachelor_thesis/RSMN/Dumbraveni/RSMN_RSMN_Dumbraveni_sm_0.000000_0.050000_5TM_19500101_20241016.stm","Cropland, rainfed"
1302,"Barnas","SMOSMANIA",44.666,4.15983,480,"0.05-0.05",0.05,2008,2016,NA,0,9,"/home/xosto002/Beachelor_thesis/RU-ADDFerti/ru-lse-23/RU-ADDFerti_RU-ADDFerti_ru-lse-23_sm_0.250000_0.250000_LSE01_19500101_20241016.stm","Cropland, rainfed"
1303,"Barnas","SMOSMANIA",44.666,4.15983,480,"0.05-0.05",0.05,2016,2024,NA,0,9,"/home/xosto002/Beachelor_thesis/RU-ADDFerti/ru-lse-24/RU-ADDFerti_RU-ADDFerti_ru-lse-24_sm_0.250000_0.250000_LSE01_19500101_20241016.stm","Cropland, rainfed"
1304,"Barnas","SMOSMANIA",44.666,4.15983,480,"0.1-0.1",0.1,2008,2015,NA,0,8,"/home/xosto002/Beachelor_thesis/RU-ADDFerti/ru-lse-25/RU-ADDFerti_RU-ADDFerti_ru-lse-25_sm_0.250000_0.250000_LSE01_19500101_20241016.stm","Cropland, rainfed"
1305,"Barnas","SMOSMANIA",44.666,4.15983,480,"0.1-0.1",0.1,2016,2024,NA,0,9,"/home/xosto002/Beachelor_thesis/RU-ADDFerti/ru-lse-26/RU-ADDFerti_RU-ADDFerti_ru-lse-26_sm_0.250000_0.250000_LSE01_19500101_20241016.stm","Cropland, rainfed"
1306,"Barnas","SMOSMANIA",44.666,4.15983,480,"0.2-0.2",0.2,2008,2015,NA,0,8,"/home/xosto002/Beachelor_thesis/RU-ADDFerti/ru-lse-27/RU-ADDFerti_RU-ADDFerti_ru-lse-27_sm_0.250000_0.250000_LSE01_19500101_20241016.stm","Cropland, rainfed"
1307,"Barnas","SMOSMANIA",44.666,4.15983,480,"0.2-0.2",0.2,2015,2024,NA,0,10,"/home/xosto002/Beachelor_thesis/RU-ADDFerti/ru-lse-28/RU-ADDFerti_RU-ADDFerti_ru-lse-28_sm_0.250000_0.250000_LSE01_19500101_20241016.stm","Cropland, rainfed"
1308,"Barnas","SMOSMANIA",44.666,4.15983,480,"0.3-0.3",0.3,2008,2014,NA,0,7,"/home/xosto002/Beachelor_thesis/RU-ADDFerti/ru-lse-29/RU-ADDFerti_RU-ADDFerti_ru-lse-29_sm_0.250000_0.250000_LSE01_19500101_20241016.stm","Cropland, rainfed"
1309,"Barnas","SMOSMANIA",44.666,4.15983,480,"0.3-0.3",0.3,2015,2024,NA,0,10,"/home/xosto002/Beachelor_thesis/RU-ADDFerti/ru-lse-30/RU-ADDFerti_RU-ADDFerti_ru-lse-30_sm_0.250000_0.250000_LSE01_19500101_20241016.stm","Cropland, rainfed"
1310,"Berzeme","SMOSMANIA",44.62833,4.56667,650,"0.05-0.05",0.05,2008,2015,NA,0,8,"/home/xosto002/Beachelor_thesis/SMOSMANIA/Barnas/SMOSMANIA_SMOSMANIA_Barnas_sm_0.050000_0.050000_ThetaProbe-ML2X_19500101_20241016.stm","Tree cover, broadleaved, deciduous, Closed to open (>15%)"
1311,"Berzeme","SMOSMANIA",44.62833,4.56667,650,"0.05-0.05",0.05,2015,2021,NA,0,7,"/home/xosto002/Beachelor_thesis/SMOSMANIA/Barnas/SMOSMANIA_SMOSMANIA_Barnas_sm_0.050000_0.050000_ThetaProbe-ML3_19500101_20241016.stm","Tree cover, broadleaved, deciduous, Closed to open (>15%)"
1312,"Berzeme","SMOSMANIA",44.62833,4.56667,650,"0.1-0.1",0.1,2008,2015,NA,0,8,"/home/xosto002/Beachelor_thesis/SMOSMANIA/Barnas/SMOSMANIA_SMOSMANIA_Barnas_sm_0.100000_0.100000_ThetaProbe-ML2X_19500101_20241016.stm","Tree cover, broadleaved, deciduous, Closed to open (>15%)"
1313,"Berzeme","SMOSMANIA",44.62833,4.56667,650,"0.1-0.1",0.1,2015,2024,NA,0,10,"/home/xosto002/Beachelor_thesis/SMOSMANIA/Barnas/SMOSMANIA_SMOSMANIA_Barnas_sm_0.100000_0.100000_ThetaProbe-ML3_19500101_20241016.stm","Tree cover, broadleaved, deciduous, Closed to open (>15%)"
1314,"Berzeme","SMOSMANIA",44.62833,4.56667,650,"0.2-0.2",0.2,2008,2015,NA,0,8,"/home/xosto002/Beachelor_thesis/SMOSMANIA/Barnas/SMOSMANIA_SMOSMANIA_Barnas_sm_0.200000_0.200000_ThetaProbe-ML2X_19500101_20241016.stm","Tree cover, broadleaved, deciduous, Closed to open (>15%)"
1315,"Berzeme","SMOSMANIA",44.62833,4.56667,650,"0.2-0.2",0.2,2015,2024,NA,0,10,"/home/xosto002/Beachelor_thesis/SMOSMANIA/Barnas/SMOSMANIA_SMOSMANIA_Barnas_sm_0.200000_0.200000_ThetaProbe-ML3_19500101_20241016.stm","Tree cover, broadleaved, deciduous, Closed to open (>15%)"
1316,"Berzeme","SMOSMANIA",44.62833,4.56667,650,"0.3-0.3",0.3,2008,2015,NA,0,8,"/home/xosto002/Beachelor_thesis/SMOSMANIA/Barnas/SMOSMANIA_SMOSMANIA_Barnas_sm_0.300000_0.300000_ThetaProbe-ML2X_19500101_20241016.stm","Tree cover, broadleaved, deciduous, Closed to open (>15%)"
1317,"Berzeme","SMOSMANIA",44.62833,4.56667,650,"0.3-0.3",0.3,2015,2024,NA,0,10,"/home/xosto002/Beachelor_thesis/SMOSMANIA/Barnas/SMOSMANIA_SMOSMANIA_Barnas_sm_0.300000_0.300000_ThetaProbe-ML3_19500101_20241016.stm","Tree cover, broadleaved, deciduous, Closed to open (>15%)"
1318,"CabrieresdAvignon","SMOSMANIA",43.88367,5.16483,142,"0.05-0.05",0.05,2008,2024,NA,0,17,"/home/xosto002/Beachelor_thesis/SMOSMANIA/Berzeme/SMOSMANIA_SMOSMANIA_Berzeme_sm_0.050000_0.050000_ThetaProbe-ML2X_19500101_20241016.stm","Grassland"
1319,"CabrieresdAvignon","SMOSMANIA",43.88367,5.16483,142,"0.1-0.1",0.1,2008,2024,NA,0,17,"/home/xosto002/Beachelor_thesis/SMOSMANIA/Berzeme/SMOSMANIA_SMOSMANIA_Berzeme_sm_0.050000_0.050000_ThetaProbe-ML3_19500101_20241016.stm","Grassland"
1320,"CabrieresdAvignon","SMOSMANIA",43.88367,5.16483,142,"0.2-0.2",0.2,2008,2024,NA,0,17,"/home/xosto002/Beachelor_thesis/SMOSMANIA/Berzeme/SMOSMANIA_SMOSMANIA_Berzeme_sm_0.100000_0.100000_ThetaProbe-ML2X_19500101_20241016.stm","Grassland"
1321,"CabrieresdAvignon","SMOSMANIA",43.88367,5.16483,142,"0.3-0.3",0.3,2008,2021,NA,0,14,"/home/xosto002/Beachelor_thesis/SMOSMANIA/Berzeme/SMOSMANIA_SMOSMANIA_Berzeme_sm_0.100000_0.100000_ThetaProbe-ML3_19500101_20241016.stm","Grassland"
1322,"Condom","SMOSMANIA",43.9744,0.3361,174,"0.05-0.05",0.05,2007,2019,NA,0,13,"/home/xosto002/Beachelor_thesis/SMOSMANIA/Berzeme/SMOSMANIA_SMOSMANIA_Berzeme_sm_0.200000_0.200000_ThetaProbe-ML2X_19500101_20241016.stm","Grassland"
1323,"Condom","SMOSMANIA",43.9744,0.3361,174,"0.05-0.05",0.05,2019,2024,NA,0,6,"/home/xosto002/Beachelor_thesis/SMOSMANIA/Berzeme/SMOSMANIA_SMOSMANIA_Berzeme_sm_0.200000_0.200000_ThetaProbe-ML3_19500101_20241016.stm","Grassland"
1324,"Condom","SMOSMANIA",43.9744,0.3361,174,"0.1-0.1",0.1,2007,2020,NA,0,14,"/home/xosto002/Beachelor_thesis/SMOSMANIA/Berzeme/SMOSMANIA_SMOSMANIA_Berzeme_sm_0.300000_0.300000_ThetaProbe-ML2X_19500101_20241016.stm","Grassland"
1325,"Condom","SMOSMANIA",43.9744,0.3361,174,"0.2-0.2",0.2,2007,2024,NA,0,18,"/home/xosto002/Beachelor_thesis/SMOSMANIA/Berzeme/SMOSMANIA_SMOSMANIA_Berzeme_sm_0.300000_0.300000_ThetaProbe-ML3_19500101_20241016.stm","Grassland"
1326,"Condom","SMOSMANIA",43.9744,0.3361,174,"0.3-0.3",0.3,2007,2024,NA,0,18,"/home/xosto002/Beachelor_thesis/SMOSMANIA/CabrieresdAvignon/SMOSMANIA_SMOSMANIA_CabrieresdAvignon_sm_0.050000_0.050000_ThetaProbe-ML2X_19500101_20241016.stm","Cropland, rainfed / Tree or shrub cover"
1327,"CreondArmagnac","SMOSMANIA",43.9936,-0.0469,149,"0.05-0.05",0.05,2007,2017,NA,0,11,"/home/xosto002/Beachelor_thesis/SMOSMANIA/CabrieresdAvignon/SMOSMANIA_SMOSMANIA_CabrieresdAvignon_sm_0.100000_0.100000_ThetaProbe-ML2X_19500101_20241016.stm","Cropland, rainfed / Tree or shrub cover"
1328,"CreondArmagnac","SMOSMANIA",43.9936,-0.0469,149,"0.05-0.05",0.05,2016,2024,NA,0,9,"/home/xosto002/Beachelor_thesis/SMOSMANIA/CabrieresdAvignon/SMOSMANIA_SMOSMANIA_CabrieresdAvignon_sm_0.200000_0.200000_ThetaProbe-ML2X_19500101_20241016.stm","Cropland, rainfed / Tree or shrub cover"
1329,"CreondArmagnac","SMOSMANIA",43.9936,-0.0469,149,"0.1-0.1",0.1,2007,2017,NA,0,11,"/home/xosto002/Beachelor_thesis/SMOSMANIA/CabrieresdAvignon/SMOSMANIA_SMOSMANIA_CabrieresdAvignon_sm_0.300000_0.300000_ThetaProbe-ML2X_19500101_20241016.stm","Cropland, rainfed / Tree or shrub cover"
1330,"CreondArmagnac","SMOSMANIA",43.9936,-0.0469,149,"0.1-0.1",0.1,2017,2024,NA,0,8,"/home/xosto002/Beachelor_thesis/SMOSMANIA/Condom/SMOSMANIA_SMOSMANIA_Condom_sm_0.050000_0.050000_ThetaProbe-ML2X_19500101_20241016.stm","Cropland, rainfed / Tree or shrub cover"
1331,"CreondArmagnac","SMOSMANIA",43.9936,-0.0469,149,"0.2-0.2",0.2,2007,2017,NA,0,11,"/home/xosto002/Beachelor_thesis/SMOSMANIA/Condom/SMOSMANIA_SMOSMANIA_Condom_sm_0.050000_0.050000_ThetaProbe-ML3_19500101_20241016.stm","Cropland, rainfed / Tree or shrub cover"
1332,"CreondArmagnac","SMOSMANIA",43.9936,-0.0469,149,"0.2-0.2",0.2,2017,2024,NA,0,8,"/home/xosto002/Beachelor_thesis/SMOSMANIA/Condom/SMOSMANIA_SMOSMANIA_Condom_sm_0.100000_0.100000_ThetaProbe-ML2X_19500101_20241016.stm","Cropland, rainfed / Tree or shrub cover"
1333,"CreondArmagnac","SMOSMANIA",43.9936,-0.0469,149,"0.3-0.3",0.3,2007,2017,NA,0,11,"/home/xosto002/Beachelor_thesis/SMOSMANIA/Condom/SMOSMANIA_SMOSMANIA_Condom_sm_0.200000_0.200000_ThetaProbe-ML2X_19500101_20241016.stm","Cropland, rainfed / Tree or shrub cover"
1334,"CreondArmagnac","SMOSMANIA",43.9936,-0.0469,149,"0.3-0.3",0.3,2017,2024,NA,0,8,"/home/xosto002/Beachelor_thesis/SMOSMANIA/Condom/SMOSMANIA_SMOSMANIA_Condom_sm_0.300000_0.300000_ThetaProbe-ML2X_19500101_20241016.stm","Cropland, rainfed / Tree or shrub cover"
1335,"LaGrandCombe","SMOSMANIA",44.243,4.01017,499,"0.05-0.05",0.05,2008,2024,NA,0,17,"/home/xosto002/Beachelor_thesis/SMOSMANIA/CreondArmagnac/SMOSMANIA_SMOSMANIA_CreondArmagnac_sm_0.050000_0.050000_ThetaProbe-ML2X_19500101_20241016.stm","Cropland, rainfed"
1336,"LaGrandCombe","SMOSMANIA",44.243,4.01017,499,"0.1-0.1",0.1,2008,2024,NA,0,17,"/home/xosto002/Beachelor_thesis/SMOSMANIA/CreondArmagnac/SMOSMANIA_SMOSMANIA_CreondArmagnac_sm_0.050000_0.050000_ThetaProbe-ML3_19500101_20241016.stm","Cropland, rainfed"
1337,"LaGrandCombe","SMOSMANIA",44.243,4.01017,499,"0.2-0.2",0.2,2008,2024,NA,0,17,"/home/xosto002/Beachelor_thesis/SMOSMANIA/CreondArmagnac/SMOSMANIA_SMOSMANIA_CreondArmagnac_sm_0.100000_0.100000_ThetaProbe-ML2X_19500101_20241016.stm","Cropland, rainfed"
1338,"LaGrandCombe","SMOSMANIA",44.243,4.01017,499,"0.3-0.3",0.3,2008,2016,NA,0,9,"/home/xosto002/Beachelor_thesis/SMOSMANIA/CreondArmagnac/SMOSMANIA_SMOSMANIA_CreondArmagnac_sm_0.100000_0.100000_ThetaProbe-ML3_19500101_20241016.stm","Cropland, rainfed"
1339,"LaGrandCombe","SMOSMANIA",44.243,4.01017,499,"0.3-0.3",0.3,2016,2024,NA,0,9,"/home/xosto002/Beachelor_thesis/SMOSMANIA/CreondArmagnac/SMOSMANIA_SMOSMANIA_CreondArmagnac_sm_0.200000_0.200000_ThetaProbe-ML2X_19500101_20241016.stm","Cropland, rainfed"
1340,"Lahas","SMOSMANIA",43.5472,0.8878,249,"0.05-0.05",0.05,2007,2023,NA,0,17,"/home/xosto002/Beachelor_thesis/SMOSMANIA/CreondArmagnac/SMOSMANIA_SMOSMANIA_CreondArmagnac_sm_0.200000_0.200000_ThetaProbe-ML3_19500101_20241016.stm","Cropland, rainfed"
1341,"Lahas","SMOSMANIA",43.5472,0.8878,249,"0.1-0.1",0.1,2007,2019,NA,0,13,"/home/xosto002/Beachelor_thesis/SMOSMANIA/CreondArmagnac/SMOSMANIA_SMOSMANIA_CreondArmagnac_sm_0.300000_0.300000_ThetaProbe-ML2X_19500101_20241016.stm","Cropland, rainfed"
1343,"Lahas","SMOSMANIA",43.5472,0.8878,249,"0.2-0.2",0.2,2007,2019,NA,0,13,"/home/xosto002/Beachelor_thesis/SMOSMANIA/LaGrandCombe/SMOSMANIA_SMOSMANIA_LaGrandCombe_sm_0.050000_0.050000_ThetaProbe-ML2X_19500101_20241016.stm","Urban areas"
1345,"Lahas","SMOSMANIA",43.5472,0.8878,249,"0.3-0.3",0.3,2007,2024,NA,0,18,"/home/xosto002/Beachelor_thesis/SMOSMANIA/LaGrandCombe/SMOSMANIA_SMOSMANIA_LaGrandCombe_sm_0.200000_0.200000_ThetaProbe-ML2X_19500101_20241016.stm","Urban areas"
1346,"LezignanCorbieres","SMOSMANIA",43.1733,2.7283,60,"0.05-0.05",0.05,2007,2023,NA,0,17,"/home/xosto002/Beachelor_thesis/SMOSMANIA/LaGrandCombe/SMOSMANIA_SMOSMANIA_LaGrandCombe_sm_0.300000_0.300000_ThetaProbe-ML2X_19500101_20241016.stm","Urban areas"
1347,"LezignanCorbieres","SMOSMANIA",43.1733,2.7283,60,"0.1-0.1",0.1,2007,2024,NA,0,18,"/home/xosto002/Beachelor_thesis/SMOSMANIA/LaGrandCombe/SMOSMANIA_SMOSMANIA_LaGrandCombe_sm_0.300000_0.300000_ThetaProbe-ML3_19500101_20241016.stm","Urban areas"
1348,"LezignanCorbieres","SMOSMANIA",43.1733,2.7283,60,"0.2-0.2",0.2,2007,2024,NA,0,18,"/home/xosto002/Beachelor_thesis/SMOSMANIA/Lahas/SMOSMANIA_SMOSMANIA_Lahas_sm_0.050000_0.050000_ThetaProbe-ML2X_19500101_20241016.stm","Cropland, rainfed"
1349,"LezignanCorbieres","SMOSMANIA",43.1733,2.7283,60,"0.3-0.3",0.3,2007,2024,NA,0,18,"/home/xosto002/Beachelor_thesis/SMOSMANIA/Lahas/SMOSMANIA_SMOSMANIA_Lahas_sm_0.100000_0.100000_ThetaProbe-ML2X_19500101_20241016.stm","Cropland, rainfed"
1350,"Mazan-Abbaye","SMOSMANIA",44.73383,4.08383,1240,"0.05-0.05",0.05,2008,2024,NA,0,17,"/home/xosto002/Beachelor_thesis/SMOSMANIA/Lahas/SMOSMANIA_SMOSMANIA_Lahas_sm_0.100000_0.100000_ThetaProbe-ML3_19500101_20241016.stm","Cropland, rainfed"
1351,"Mazan-Abbaye","SMOSMANIA",44.73383,4.08383,1240,"0.1-0.1",0.1,2008,2024,NA,0,17,"/home/xosto002/Beachelor_thesis/SMOSMANIA/Lahas/SMOSMANIA_SMOSMANIA_Lahas_sm_0.200000_0.200000_ThetaProbe-ML2X_19500101_20241016.stm","Cropland, rainfed"
1352,"Mazan-Abbaye","SMOSMANIA",44.73383,4.08383,1240,"0.2-0.2",0.2,2008,2024,NA,0,17,"/home/xosto002/Beachelor_thesis/SMOSMANIA/Lahas/SMOSMANIA_SMOSMANIA_Lahas_sm_0.200000_0.200000_ThetaProbe-ML3_19500101_20241016.stm","Cropland, rainfed"
1353,"Mazan-Abbaye","SMOSMANIA",44.73383,4.08383,1240,"0.3-0.3",0.3,2008,2024,NA,0,17,"/home/xosto002/Beachelor_thesis/SMOSMANIA/Lahas/SMOSMANIA_SMOSMANIA_Lahas_sm_0.300000_0.300000_ThetaProbe-ML2X_19500101_20241016.stm","Cropland, rainfed"
1354,"Mejannes-le-Clap","SMOSMANIA",44.222,4.34483,318,"0.05-0.05",0.05,2008,2018,NA,0,11,"/home/xosto002/Beachelor_thesis/SMOSMANIA/LezignanCorbieres/SMOSMANIA_SMOSMANIA_LezignanCorbieres_sm_0.050000_0.050000_ThetaProbe-ML2X_19500101_20241016.stm","Urban areas"
1356,"Mejannes-le-Clap","SMOSMANIA",44.222,4.34483,318,"0.1-0.1",0.1,2008,2018,NA,0,11,"/home/xosto002/Beachelor_thesis/SMOSMANIA/LezignanCorbieres/SMOSMANIA_SMOSMANIA_LezignanCorbieres_sm_0.200000_0.200000_ThetaProbe-ML2X_19500101_20241016.stm","Urban areas"
1358,"Mejannes-le-Clap","SMOSMANIA",44.222,4.34483,318,"0.2-0.2",0.2,2008,2018,NA,0,11,"/home/xosto002/Beachelor_thesis/SMOSMANIA/Mazan-Abbaye/SMOSMANIA_SMOSMANIA_Mazan-Abbaye_sm_0.050000_0.050000_ThetaProbe-ML2X_19500101_20241016.stm","Grassland"
1360,"Mejannes-le-Clap","SMOSMANIA",44.222,4.34483,318,"0.3-0.3",0.3,2008,2018,NA,0,11,"/home/xosto002/Beachelor_thesis/SMOSMANIA/Mazan-Abbaye/SMOSMANIA_SMOSMANIA_Mazan-Abbaye_sm_0.200000_0.200000_ThetaProbe-ML2X_19500101_20241016.stm","Grassland"
