ID,Name,Station,Latitude,Longitude,Elevation,Depth,Avg_Depth,Beginning_Year,Ending_Year,Missing_Years,Percentage_Missing_Values,Number_of_Full_Years,Filename
212,GisburnForest,COSMOS-UK,54.02381,-2.38463,246,0-0.3,0.15,2014,2022,NA,0,9,/home/xosto002/Beachelor_thesis/COSMOS-UK/GisburnForest/COSMOS-UK_COSMOS-UK_GisburnForest_sm_0.000000_0.300000_Cosmic-ray-Probe_19500101_20241016.stm
213,GisburnForest,COSMOS-UK,54.02381,-2.38463,246,0.1-0.1,0.1,2014,2023,NA,0,10,/home/xosto002/Beachelor_thesis/COSMOS-UK/GisburnForest/COSMOS-UK_COSMOS-UK_GisburnForest_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm
214,GisburnForest,COSMOS-UK,54.02381,-2.38463,246,0.1-0.1,0.1,2014,2023,NA,0,10,/home/xosto002/Beachelor_thesis/COSMOS-UK/GisburnForest/COSMOS-UK_COSMOS-UK_GisburnForest_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm
218,Glenwherry,COSMOS-UK,54.83809,-6.0046,274,0-0.3,0.15,2016,2022,NA,0,7,/home/xosto002/Beachelor_thesis/COSMOS-UK/Glenwherry/COSMOS-UK_COSMOS-UK_Glenwherry_sm_0.000000_0.300000_Cosmic-ray-Probe_19500101_20241016.stm
219,Glenwherry,COSMOS-UK,54.83809,-6.0046,274,0.05-0.05,0.05,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Glenwherry/COSMOS-UK_COSMOS-UK_Glenwherry_sm_0.050000_0.050000_TDT-A_19500101_20241016.stm
220,Glenwherry,COSMOS-UK,54.83809,-6.0046,274,0.05-0.05,0.05,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Glenwherry/COSMOS-UK_COSMOS-UK_Glenwherry_sm_0.050000_0.050000_TDT-B_19500101_20241016.stm
221,Glenwherry,COSMOS-UK,54.83809,-6.0046,274,0.1-0.1,0.1,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Glenwherry/COSMOS-UK_COSMOS-UK_Glenwherry_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm
222,Glenwherry,COSMOS-UK,54.83809,-6.0046,274,0.1-0.1,0.1,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Glenwherry/COSMOS-UK_COSMOS-UK_Glenwherry_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm
223,Glenwherry,COSMOS-UK,54.83809,-6.0046,274,0.15-0.15,0.15,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Glenwherry/COSMOS-UK_COSMOS-UK_Glenwherry_sm_0.150000_0.150000_TDT-A_19500101_20241016.stm
224,Glenwherry,COSMOS-UK,54.83809,-6.0046,274,0.15-0.15,0.15,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Glenwherry/COSMOS-UK_COSMOS-UK_Glenwherry_sm_0.150000_0.150000_TDT-B_19500101_20241016.stm
225,Glenwherry,COSMOS-UK,54.83809,-6.0046,274,0.25-0.25,0.25,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Glenwherry/COSMOS-UK_COSMOS-UK_Glenwherry_sm_0.250000_0.250000_TDT-A_19500101_20241016.stm
226,Glenwherry,COSMOS-UK,54.83809,-6.0046,274,0.25-0.25,0.25,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Glenwherry/COSMOS-UK_COSMOS-UK_Glenwherry_sm_0.250000_0.250000_TDT-B_19500101_20241016.stm
227,Glenwherry,COSMOS-UK,54.83809,-6.0046,274,0.5-0.5,0.5,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Glenwherry/COSMOS-UK_COSMOS-UK_Glenwherry_sm_0.500000_0.500000_TDT-A_19500101_20241016.stm
228,Glenwherry,COSMOS-UK,54.83809,-6.0046,274,0.5-0.5,0.5,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Glenwherry/COSMOS-UK_COSMOS-UK_Glenwherry_sm_0.500000_0.500000_TDT-B_19500101_20241016.stm
229,Hadlow,COSMOS-UK,51.22856,0.32018,33,0-0.3,0.15,2016,2022,NA,0,7,/home/xosto002/Beachelor_thesis/COSMOS-UK/Hadlow/COSMOS-UK_COSMOS-UK_Hadlow_sm_0.000000_0.300000_Cosmic-ray-Probe_19500101_20241016.stm
230,Hadlow,COSMOS-UK,51.22856,0.32018,33,0.05-0.05,0.05,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Hadlow/COSMOS-UK_COSMOS-UK_Hadlow_sm_0.050000_0.050000_TDT-A_19500101_20241016.stm
231,Hadlow,COSMOS-UK,51.22856,0.32018,33,0.05-0.05,0.05,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Hadlow/COSMOS-UK_COSMOS-UK_Hadlow_sm_0.050000_0.050000_TDT-B_19500101_20241016.stm
232,Hadlow,COSMOS-UK,51.22856,0.32018,33,0.1-0.1,0.1,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Hadlow/COSMOS-UK_COSMOS-UK_Hadlow_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm
233,Hadlow,COSMOS-UK,51.22856,0.32018,33,0.1-0.1,0.1,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Hadlow/COSMOS-UK_COSMOS-UK_Hadlow_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm
234,Hadlow,COSMOS-UK,51.22856,0.32018,33,0.15-0.15,0.15,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Hadlow/COSMOS-UK_COSMOS-UK_Hadlow_sm_0.150000_0.150000_TDT-A_19500101_20241016.stm
235,Hadlow,COSMOS-UK,51.22856,0.32018,33,0.15-0.15,0.15,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Hadlow/COSMOS-UK_COSMOS-UK_Hadlow_sm_0.150000_0.150000_TDT-B_19500101_20241016.stm
236,Hadlow,COSMOS-UK,51.22856,0.32018,33,0.25-0.25,0.25,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Hadlow/COSMOS-UK_COSMOS-UK_Hadlow_sm_0.250000_0.250000_TDT-A_19500101_20241016.stm
237,Hadlow,COSMOS-UK,51.22856,0.32018,33,0.25-0.25,0.25,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Hadlow/COSMOS-UK_COSMOS-UK_Hadlow_sm_0.250000_0.250000_TDT-B_19500101_20241016.stm
238,Hadlow,COSMOS-UK,51.22856,0.32018,33,0.5-0.5,0.5,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Hadlow/COSMOS-UK_COSMOS-UK_Hadlow_sm_0.500000_0.500000_TDT-A_19500101_20241016.stm
239,Hadlow,COSMOS-UK,51.22856,0.32018,33,0.5-0.5,0.5,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Hadlow/COSMOS-UK_COSMOS-UK_Hadlow_sm_0.500000_0.500000_TDT-B_19500101_20241016.stm
243,HenfaesFarm,COSMOS-UK,53.22541,-4.01244,287,0-0.3,0.15,2016,2022,NA,0,7,/home/xosto002/Beachelor_thesis/COSMOS-UK/HenfaesFarm/COSMOS-UK_COSMOS-UK_HenfaesFarm_sm_0.000000_0.300000_Cosmic-ray-Probe_19500101_20241016.stm
244,HenfaesFarm,COSMOS-UK,53.22541,-4.01244,287,0.1-0.1,0.1,2015,2023,NA,0,9,/home/xosto002/Beachelor_thesis/COSMOS-UK/HenfaesFarm/COSMOS-UK_COSMOS-UK_HenfaesFarm_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm
245,HenfaesFarm,COSMOS-UK,53.22541,-4.01244,287,0.1-0.1,0.1,2015,2023,NA,0,9,/home/xosto002/Beachelor_thesis/COSMOS-UK/HenfaesFarm/COSMOS-UK_COSMOS-UK_HenfaesFarm_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm
246,Heytesbury,COSMOS-UK,51.20289,-2.0796,166,0-0.3,0.15,2017,2022,NA,0,6,/home/xosto002/Beachelor_thesis/COSMOS-UK/Heytesbury/COSMOS-UK_COSMOS-UK_Heytesbury_sm_0.000000_0.300000_Cosmic-ray-Probe_19500101_20241016.stm
247,Heytesbury,COSMOS-UK,51.20289,-2.0796,166,0.05-0.05,0.05,2017,2023,NA,0,7,/home/xosto002/Beachelor_thesis/COSMOS-UK/Heytesbury/COSMOS-UK_COSMOS-UK_Heytesbury_sm_0.050000_0.050000_TDT-A_19500101_20241016.stm
248,Heytesbury,COSMOS-UK,51.20289,-2.0796,166,0.05-0.05,0.05,2017,2023,NA,0,7,/home/xosto002/Beachelor_thesis/COSMOS-UK/Heytesbury/COSMOS-UK_COSMOS-UK_Heytesbury_sm_0.050000_0.050000_TDT-B_19500101_20241016.stm
249,Heytesbury,COSMOS-UK,51.20289,-2.0796,166,0.05-0.05,0.05,2017,2023,NA,0,7,/home/xosto002/Beachelor_thesis/COSMOS-UK/Heytesbury/COSMOS-UK_COSMOS-UK_Heytesbury_sm_0.050000_0.050000_TDT-C_19500101_20241016.stm
250,Heytesbury,COSMOS-UK,51.20289,-2.0796,166,0.05-0.05,0.05,2017,2023,NA,0,7,/home/xosto002/Beachelor_thesis/COSMOS-UK/Heytesbury/COSMOS-UK_COSMOS-UK_Heytesbury_sm_0.050000_0.050000_TDT-D_19500101_20241016.stm
251,Heytesbury,COSMOS-UK,51.20289,-2.0796,166,0.1-0.1,0.1,2017,2022,NA,0,6,/home/xosto002/Beachelor_thesis/COSMOS-UK/Heytesbury/COSMOS-UK_COSMOS-UK_Heytesbury_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm
252,Heytesbury,COSMOS-UK,51.20289,-2.0796,166,0.1-0.1,0.1,2017,2022,NA,0,6,/home/xosto002/Beachelor_thesis/COSMOS-UK/Heytesbury/COSMOS-UK_COSMOS-UK_Heytesbury_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm
253,Heytesbury,COSMOS-UK,51.20289,-2.0796,166,0.15-0.15,0.15,2017,2023,NA,0,7,/home/xosto002/Beachelor_thesis/COSMOS-UK/Heytesbury/COSMOS-UK_COSMOS-UK_Heytesbury_sm_0.150000_0.150000_TDT-A_19500101_20241016.stm
254,Heytesbury,COSMOS-UK,51.20289,-2.0796,166,0.15-0.15,0.15,2017,2023,NA,0,7,/home/xosto002/Beachelor_thesis/COSMOS-UK/Heytesbury/COSMOS-UK_COSMOS-UK_Heytesbury_sm_0.150000_0.150000_TDT-B_19500101_20241016.stm
255,Heytesbury,COSMOS-UK,51.20289,-2.0796,166,0.25-0.25,0.25,2017,2023,NA,0,7,/home/xosto002/Beachelor_thesis/COSMOS-UK/Heytesbury/COSMOS-UK_COSMOS-UK_Heytesbury_sm_0.250000_0.250000_TDT-A_19500101_20241016.stm
256,Heytesbury,COSMOS-UK,51.20289,-2.0796,166,0.25-0.25,0.25,2017,2023,NA,0,7,/home/xosto002/Beachelor_thesis/COSMOS-UK/Heytesbury/COSMOS-UK_COSMOS-UK_Heytesbury_sm_0.250000_0.250000_TDT-B_19500101_20241016.stm
257,Hillsborough,COSMOS-UK,54.447,-6.0684,146,0-0.3,0.15,2016,2022,NA,0,7,/home/xosto002/Beachelor_thesis/COSMOS-UK/Hillsborough/COSMOS-UK_COSMOS-UK_Hillsborough_sm_0.000000_0.300000_Cosmic-ray-Probe_19500101_20241016.stm
258,Hillsborough,COSMOS-UK,54.447,-6.0684,146,0.05-0.05,0.05,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Hillsborough/COSMOS-UK_COSMOS-UK_Hillsborough_sm_0.050000_0.050000_TDT-A_19500101_20241016.stm
259,Hillsborough,COSMOS-UK,54.447,-6.0684,146,0.05-0.05,0.05,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Hillsborough/COSMOS-UK_COSMOS-UK_Hillsborough_sm_0.050000_0.050000_TDT-B_19500101_20241016.stm
260,Hillsborough,COSMOS-UK,54.447,-6.0684,146,0.1-0.1,0.1,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Hillsborough/COSMOS-UK_COSMOS-UK_Hillsborough_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm
261,Hillsborough,COSMOS-UK,54.447,-6.0684,146,0.1-0.1,0.1,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Hillsborough/COSMOS-UK_COSMOS-UK_Hillsborough_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm
262,Hillsborough,COSMOS-UK,54.447,-6.0684,146,0.15-0.15,0.15,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Hillsborough/COSMOS-UK_COSMOS-UK_Hillsborough_sm_0.150000_0.150000_TDT-A_19500101_20241016.stm
263,Hillsborough,COSMOS-UK,54.447,-6.0684,146,0.15-0.15,0.15,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Hillsborough/COSMOS-UK_COSMOS-UK_Hillsborough_sm_0.150000_0.150000_TDT-B_19500101_20241016.stm
264,Hillsborough,COSMOS-UK,54.447,-6.0684,146,0.25-0.25,0.25,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Hillsborough/COSMOS-UK_COSMOS-UK_Hillsborough_sm_0.250000_0.250000_TDT-A_19500101_20241016.stm
265,Hillsborough,COSMOS-UK,54.447,-6.0684,146,0.25-0.25,0.25,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Hillsborough/COSMOS-UK_COSMOS-UK_Hillsborough_sm_0.250000_0.250000_TDT-B_19500101_20241016.stm
266,Hillsborough,COSMOS-UK,54.447,-6.0684,146,0.5-0.5,0.5,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Hillsborough/COSMOS-UK_COSMOS-UK_Hillsborough_sm_0.500000_0.500000_TDT-A_19500101_20241016.stm
267,Hillsborough,COSMOS-UK,54.447,-6.0684,146,0.5-0.5,0.5,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Hillsborough/COSMOS-UK_COSMOS-UK_Hillsborough_sm_0.500000_0.500000_TDT-B_19500101_20241016.stm
268,HollinHill,COSMOS-UK,54.11068,-0.95952,82,0-0.3,0.15,2014,2022,NA,0,9,/home/xosto002/Beachelor_thesis/COSMOS-UK/HollinHill/COSMOS-UK_COSMOS-UK_HollinHill_sm_0.000000_0.300000_Cosmic-ray-Probe_19500101_20241016.stm
269,HollinHill,COSMOS-UK,54.11068,-0.95952,82,0.1-0.1,0.1,2014,2023,NA,0,10,/home/xosto002/Beachelor_thesis/COSMOS-UK/HollinHill/COSMOS-UK_COSMOS-UK_HollinHill_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm
270,HollinHill,COSMOS-UK,54.11068,-0.95952,82,0.1-0.1,0.1,2014,2023,NA,0,10,/home/xosto002/Beachelor_thesis/COSMOS-UK/HollinHill/COSMOS-UK_COSMOS-UK_HollinHill_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm
272,HolmeLacy,COSMOS-UK,52.02088,-2.66211,76,0.05-0.05,0.05,2018,2023,NA,0,6,/home/xosto002/Beachelor_thesis/COSMOS-UK/HolmeLacy/COSMOS-UK_COSMOS-UK_HolmeLacy_sm_0.050000_0.050000_TDT-A_19500101_20241016.stm
273,HolmeLacy,COSMOS-UK,52.02088,-2.66211,76,0.05-0.05,0.05,2018,2023,NA,0,6,/home/xosto002/Beachelor_thesis/COSMOS-UK/HolmeLacy/COSMOS-UK_COSMOS-UK_HolmeLacy_sm_0.050000_0.050000_TDT-B_19500101_20241016.stm
274,HolmeLacy,COSMOS-UK,52.02088,-2.66211,76,0.1-0.1,0.1,2018,2023,NA,0,6,/home/xosto002/Beachelor_thesis/COSMOS-UK/HolmeLacy/COSMOS-UK_COSMOS-UK_HolmeLacy_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm
275,HolmeLacy,COSMOS-UK,52.02088,-2.66211,76,0.1-0.1,0.1,2018,2023,NA,0,6,/home/xosto002/Beachelor_thesis/COSMOS-UK/HolmeLacy/COSMOS-UK_COSMOS-UK_HolmeLacy_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm
276,HolmeLacy,COSMOS-UK,52.02088,-2.66211,76,0.15-0.15,0.15,2018,2023,NA,0,6,/home/xosto002/Beachelor_thesis/COSMOS-UK/HolmeLacy/COSMOS-UK_COSMOS-UK_HolmeLacy_sm_0.150000_0.150000_TDT-A_19500101_20241016.stm
277,HolmeLacy,COSMOS-UK,52.02088,-2.66211,76,0.15-0.15,0.15,2018,2023,NA,0,6,/home/xosto002/Beachelor_thesis/COSMOS-UK/HolmeLacy/COSMOS-UK_COSMOS-UK_HolmeLacy_sm_0.150000_0.150000_TDT-B_19500101_20241016.stm
278,HolmeLacy,COSMOS-UK,52.02088,-2.66211,76,0.25-0.25,0.25,2018,2023,NA,0,6,/home/xosto002/Beachelor_thesis/COSMOS-UK/HolmeLacy/COSMOS-UK_COSMOS-UK_HolmeLacy_sm_0.250000_0.250000_TDT-A_19500101_20241016.stm
279,HolmeLacy,COSMOS-UK,52.02088,-2.66211,76,0.25-0.25,0.25,2018,2023,NA,0,6,/home/xosto002/Beachelor_thesis/COSMOS-UK/HolmeLacy/COSMOS-UK_COSMOS-UK_HolmeLacy_sm_0.250000_0.250000_TDT-B_19500101_20241016.stm
280,HolmeLacy,COSMOS-UK,52.02088,-2.66211,76,0.5-0.5,0.5,2018,2023,NA,0,6,/home/xosto002/Beachelor_thesis/COSMOS-UK/HolmeLacy/COSMOS-UK_COSMOS-UK_HolmeLacy_sm_0.500000_0.500000_TDT-A_19500101_20241016.stm
281,HolmeLacy,COSMOS-UK,52.02088,-2.66211,76,0.5-0.5,0.5,2018,2023,NA,0,6,/home/xosto002/Beachelor_thesis/COSMOS-UK/HolmeLacy/COSMOS-UK_COSMOS-UK_HolmeLacy_sm_0.500000_0.500000_TDT-B_19500101_20241016.stm
282,Loddington,COSMOS-UK,52.61016,-0.82642,186,0-0.3,0.15,2016,2022,NA,0,7,/home/xosto002/Beachelor_thesis/COSMOS-UK/Loddington/COSMOS-UK_COSMOS-UK_Loddington_sm_0.000000_0.300000_Cosmic-ray-Probe_19500101_20241016.stm
284,Loddington,COSMOS-UK,52.61016,-0.82642,186,0.05-0.05,0.05,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Loddington/COSMOS-UK_COSMOS-UK_Loddington_sm_0.050000_0.050000_TDT-B_19500101_20241016.stm
285,Loddington,COSMOS-UK,52.61016,-0.82642,186,0.1-0.1,0.1,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Loddington/COSMOS-UK_COSMOS-UK_Loddington_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm
286,Loddington,COSMOS-UK,52.61016,-0.82642,186,0.1-0.1,0.1,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Loddington/COSMOS-UK_COSMOS-UK_Loddington_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm
287,Loddington,COSMOS-UK,52.61016,-0.82642,186,0.15-0.15,0.15,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Loddington/COSMOS-UK_COSMOS-UK_Loddington_sm_0.150000_0.150000_TDT-A_19500101_20241016.stm
288,Loddington,COSMOS-UK,52.61016,-0.82642,186,0.15-0.15,0.15,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Loddington/COSMOS-UK_COSMOS-UK_Loddington_sm_0.150000_0.150000_TDT-B_19500101_20241016.stm
289,Loddington,COSMOS-UK,52.61016,-0.82642,186,0.25-0.25,0.25,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Loddington/COSMOS-UK_COSMOS-UK_Loddington_sm_0.250000_0.250000_TDT-A_19500101_20241016.stm
290,Loddington,COSMOS-UK,52.61016,-0.82642,186,0.25-0.25,0.25,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Loddington/COSMOS-UK_COSMOS-UK_Loddington_sm_0.250000_0.250000_TDT-B_19500101_20241016.stm
291,Loddington,COSMOS-UK,52.61016,-0.82642,186,0.5-0.5,0.5,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Loddington/COSMOS-UK_COSMOS-UK_Loddington_sm_0.500000_0.500000_TDT-A_19500101_20241016.stm
292,Loddington,COSMOS-UK,52.61016,-0.82642,186,0.5-0.5,0.5,2016,2023,NA,0,8,/home/xosto002/Beachelor_thesis/COSMOS-UK/Loddington/COSMOS-UK_COSMOS-UK_Loddington_sm_0.500000_0.500000_TDT-B_19500101_20241016.stm
293,LullingtonHeath,COSMOS-UK,50.79372,0.18887,119,0-0.3,0.15,2014,2022,NA,0,9,/home/xosto002/Beachelor_thesis/COSMOS-UK/LullingtonHeath/COSMOS-UK_COSMOS-UK_LullingtonHeath_sm_0.000000_0.300000_Cosmic-ray-Probe_19500101_20241016.stm
294,LullingtonHeath,COSMOS-UK,50.79372,0.18887,119,0.1-0.1,0.1,2014,2023,NA,0,10,/home/xosto002/Beachelor_thesis/COSMOS-UK/LullingtonHeath/COSMOS-UK_COSMOS-UK_LullingtonHeath_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm
295,LullingtonHeath,COSMOS-UK,50.79372,0.18887,119,0.1-0.1,0.1,2014,2022,NA,0,9,/home/xosto002/Beachelor_thesis/COSMOS-UK/LullingtonHeath/COSMOS-UK_COSMOS-UK_LullingtonHeath_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm
296,MoorHouse,COSMOS-UK,54.65942,-2.4678,565,0-0.3,0.15,2014,2022,NA,0,9,/home/xosto002/Beachelor_thesis/COSMOS-UK/MoorHouse/COSMOS-UK_COSMOS-UK_MoorHouse_sm_0.000000_0.300000_Cosmic-ray-Probe_19500101_20241016.stm
297,MoorHouse,COSMOS-UK,54.65942,-2.4678,565,0.1-0.1,0.1,2014,2023,NA,0,10,/home/xosto002/Beachelor_thesis/COSMOS-UK/MoorHouse/COSMOS-UK_COSMOS-UK_MoorHouse_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm
298,MoorHouse,COSMOS-UK,54.65942,-2.4678,565,0.1-0.1,0.1,2014,2023,NA,0,10,/home/xosto002/Beachelor_thesis/COSMOS-UK/MoorHouse/COSMOS-UK_COSMOS-UK_MoorHouse_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm
300,MoretonMorrell,COSMOS-UK,52.19941,-1.56308,53,0.05-0.05,0.05,2018,2023,NA,0,6,/home/xosto002/Beachelor_thesis/COSMOS-UK/MoretonMorrell/COSMOS-UK_COSMOS-UK_MoretonMorrell_sm_0.050000_0.050000_TDT-A_19500101_20241016.stm
301,MoretonMorrell,COSMOS-UK,52.19941,-1.56308,53,0.05-0.05,0.05,2018,2023,NA,0,6,/home/xosto002/Beachelor_thesis/COSMOS-UK/MoretonMorrell/COSMOS-UK_COSMOS-UK_MoretonMorrell_sm_0.050000_0.050000_TDT-B_19500101_20241016.stm
302,MoretonMorrell,COSMOS-UK,52.19941,-1.56308,53,0.1-0.1,0.1,2018,2023,NA,0,6,/home/xosto002/Beachelor_thesis/COSMOS-UK/MoretonMorrell/COSMOS-UK_COSMOS-UK_MoretonMorrell_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm
303,MoretonMorrell,COSMOS-UK,52.19941,-1.56308,53,0.1-0.1,0.1,2018,2023,NA,0,6,/home/xosto002/Beachelor_thesis/COSMOS-UK/MoretonMorrell/COSMOS-UK_COSMOS-UK_MoretonMorrell_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm
304,MoretonMorrell,COSMOS-UK,52.19941,-1.56308,53,0.15-0.15,0.15,2018,2023,NA,0,6,/home/xosto002/Beachelor_thesis/COSMOS-UK/MoretonMorrell/COSMOS-UK_COSMOS-UK_MoretonMorrell_sm_0.150000_0.150000_TDT-A_19500101_20241016.stm
305,MoretonMorrell,COSMOS-UK,52.19941,-1.56308,53,0.15-0.15,0.15,2018,2023,NA,0,6,/home/xosto002/Beachelor_thesis/COSMOS-UK/MoretonMorrell/COSMOS-UK_COSMOS-UK_MoretonMorrell_sm_0.150000_0.150000_TDT-B_19500101_20241016.stm
306,MoretonMorrell,COSMOS-UK,52.19941,-1.56308,53,0.25-0.25,0.25,2018,2023,NA,0,6,/home/xosto002/Beachelor_thesis/COSMOS-UK/MoretonMorrell/COSMOS-UK_COSMOS-UK_MoretonMorrell_sm_0.250000_0.250000_TDT-A_19500101_20241016.stm
307,MoretonMorrell,COSMOS-UK,52.19941,-1.56308,53,0.25-0.25,0.25,2018,2023,NA,0,6,/home/xosto002/Beachelor_thesis/COSMOS-UK/MoretonMorrell/COSMOS-UK_COSMOS-UK_MoretonMorrell_sm_0.250000_0.250000_TDT-B_19500101_20241016.stm
308,MoretonMorrell,COSMOS-UK,52.19941,-1.56308,53,0.5-0.5,0.5,2018,2023,NA,0,6,/home/xosto002/Beachelor_thesis/COSMOS-UK/MoretonMorrell/COSMOS-UK_COSMOS-UK_MoretonMorrell_sm_0.500000_0.500000_TDT-A_19500101_20241016.stm
309,MoretonMorrell,COSMOS-UK,52.19941,-1.56308,53,0.5-0.5,0.5,2018,2023,NA,0,6,/home/xosto002/Beachelor_thesis/COSMOS-UK/MoretonMorrell/COSMOS-UK_COSMOS-UK_MoretonMorrell_sm_0.500000_0.500000_TDT-B_19500101_20241016.stm
310,Morley,COSMOS-UK,52.54815,1.03423,55,0-0.3,0.15,2014,2022,NA,0,9,/home/xosto002/Beachelor_thesis/COSMOS-UK/Morley/COSMOS-UK_COSMOS-UK_Morley_sm_0.000000_0.300000_Cosmic-ray-Probe_19500101_20241016.stm
311,Morley,COSMOS-UK,52.54815,1.03423,55,0.1-0.1,0.1,2014,2023,NA,0,10,/home/xosto002/Beachelor_thesis/COSMOS-UK/Morley/COSMOS-UK_COSMOS-UK_Morley_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm
312,Morley,COSMOS-UK,52.54815,1.03423,55,0.1-0.1,0.1,2014,2023,NA,0,10,/home/xosto002/Beachelor_thesis/COSMOS-UK/Morley/COSMOS-UK_COSMOS-UK_Morley_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm
313,NorthWyke,COSMOS-UK,50.77348,-3.90596,181,0-0.3,0.15,2014,2022,NA,0,9,/home/xosto002/Beachelor_thesis/COSMOS-UK/NorthWyke/COSMOS-UK_COSMOS-UK_NorthWyke_sm_0.000000_0.300000_Cosmic-ray-Probe_19500101_20241016.stm
314,NorthWyke,COSMOS-UK,50.77348,-3.90596,181,0.1-0.1,0.1,2014,2023,NA,0,10,/home/xosto002/Beachelor_thesis/COSMOS-UK/NorthWyke/COSMOS-UK_COSMOS-UK_NorthWyke_sm_0.100000_0.100000_TDT-A_19500101_20241016.stm
315,NorthWyke,COSMOS-UK,50.77348,-3.90596,181,0.1-0.1,0.1,2014,2023,NA,0,10,/home/xosto002/Beachelor_thesis/COSMOS-UK/NorthWyke/COSMOS-UK_COSMOS-UK_NorthWyke_sm_0.100000_0.100000_TDT-B_19500101_20241016.stm
